1274, -1496.79583, -501.96187, 0.5588700000000122
1270, -1495.99909, -502.43962, 6.088270000000062
1274, -1498.01823, -500.39417, -0.4349999999999965
1286, -1499.42457, -501.98474, -0.3403800000000268
1288, -1490.70644, -503.20148, 10.115929999999945
1299, -1499.8188599999999, -500.4864, -0.49372000000003147
1284, -1499.47553, -501.49823, -0.4165400000000091
1256, -1497.3800899999999, -502.00234, 9.972449999999974
1278, -1499.07116, -500.79827, -0.29227999999999366
1291, -1500.0, -500.987, -0.49957000000002694
1278, -1496.22382, -501.48454, 5.682290000000028
1250, -1490.05534, -500.98094, 6.243309999999984
1262, -1493.94273, -502.30911, 4.359239999999984
1269, -1498.4834500000002, -502.9683, 3.4572099999999466
1500, -1181.15245, -3.5005200000000514, 1.0636399999999808
1253, -1489.87633, -502.35094, 2.17499000000005
1242, -1495.7773900000002, -501.32351, 6.193170000000006
1265, -1480.67708, -500.75492, 6.5160199999999655
1500, -953.28131, -20.45713999999998, 249.00001
1224, -1490.15897, -500.42686, 2.6988999999999894
1208, -1495.1944599999997, -500.85364, 6.32387999999999
1196, -1499.55685, -500.48779, -0.47923999999989586
1199, -1485.63551, -502.38162, 2.0127599999999592
1500, -1204.1657100000002, -2.6150200000000234, 3.02118000000004
1242, -1498.6074000000003, -501.9849, -0.4196899999999601
1244, -1499.826, -501.82583, -0.34121000000002677
1240, -1496.8096300000002, -502.02326, -0.3709000000000007
1237, -1498.53971, -501.9956, -0.3979899999999781
1219, -1497.6712699999998, -502.02017, 1.3312899999999175
1203, -1499.02731, -501.8333, -0.43406999999999696
1204, -1498.15987, -501.94888, 0.3954099999999676
1222, -1495.4883, -501.43333, -0.23474999999997515
1222, -1499.1229, -502.0012, -0.39202999999997823
1221, -1498.8056699999997, -502.44262, -0.34839000000003784
1225, -1498.25766, -500.29499, -0.4506199999999966
1220, -1490.62601, -502.71764, -0.17634999999999068
1217, -1498.83653, -501.98134, -0.47579000000001453
1220, -1498.82246, -501.96309, -0.41621000000003794
1225, -1499.7518099999998, -500.3183, -0.4211099999999781
1217, -1493.77428, -502.35185, 2.176090000000003
1200, -1498.5360500000002, -502.44156, -0.3412199999999557
1184, -1497.895, -502.49431, 0.039320000000037325
1210, -1486.02107, -500.69364, 10.17078999999992
1214, -1499.6253299999998, -500.48536, 0.051889999999949366
1213, -1498.96036, -500.47695, 0.8819499999999585
1217, -1498.44041, -500.48332, 0.8464699999999721
1216, -1499.55714, -500.32026, -0.49280000000003793
1212, -1477.11867, -501.19764, 9.267359999999902
1500, -1223.56191, -2.67892000000007, 4.613779999999984
1180, -1500.0, -500.48569, -0.420740000000038
1195, -1499.39394, -500.31894, -0.28301000000009835
1182, -1499.50043, -500.48478, -0.4168299999999716
1179, -1499.68903, -500.97914, -0.49465000000000015
1183, -1498.36042, -500.49839, 1.5562699999999587
1211, -1490.051, -499.99614, 3.550239999999924
1196, -1483.1584699999999, -500.83213, 24.35990000000002
1173, -1487.21819, -500.27383, 15.456180000000032
1164, -1483.78539, -500.86189, 1.4686599999999244
1185, -1497.8378900000002, -500.35252, 1.4033199999999493
1186, -1498.8273199999999, -500.48627, 0.12405000000001865
1161, -1494.69279, -500.40751, 1.0241499999999242
1160, -1499.3679500000003, -500.49245, -0.1078599999999813
1172, -1498.3365000000001, -500.82431, 0.10425999999998403
1191, -1494.53687, -501.17998, 6.169429999999958
1167, -1497.71411, -500.50078, 0.7374900000000184
1162, -1498.50795, -500.48031, 0.5147100000000187
1187, -1497.9217800000001, -500.50171, 1.2824600000000186
1194, -1497.4607500000002, -500.81993, 1.1029299999999491
1165, -1492.34272, -500.68427, 3.232630000000018
1161, -1498.1732200000001, -500.96666, 0.250129999999984
1167, -1498.86704, -500.9935, 0.37504999999988975
1174, -1494.46682, -500.3975, 2.7618499999999715
1435, -1495.4307099999999, -501.07123, 249.49998999999997
1152, -1496.4906399999998, -500.95405, 0.9643499999999838
1273, -1541.9836799999998, -500.39312, 0.6291100000000185
1245, -1498.19509, -500.96687, 2.0111500000000184
1230, -1486.48772, -501.16112, 8.368450000000019
1241, -1494.5444400000001, -500.91327, 6.2480900000000394
1206, -1499.5435400000001, -501.92742, 0.004810000000040615
1203, -1498.58198, -500.93381, 0.6881400000000188
1210, -1499.65446, -501.407, -0.45293999999999646
1229, -1498.86467, -502.00007, 0.43790999999994606
1211, -1486.58628, -502.48895, 13.479759999999947
1500, -1222.42236, -2.572140000000012, 7.387929999999994
1224, -1496.3272700000002, -500.50011, 0.2051400000000405
1213, -1489.65553, -500.72554, 2.4273499999999837
1219, -1499.4915799999999, -501.90196, -0.44970999999989575
1225, -1497.2619599999998, -500.97685, 1.2304100000001075
1221, -1497.9169800000002, -501.84991, -0.33393000000000617
1197, -1493.78804, -502.01922, 0.46716999999990794
1200, -1478.43119, -502.43363, 11.364399999999941
1225, -1497.9423399999998, -500.48162, -0.35217999999989563
1224, -1498.94063, -501.79713, 0.2870100000000664
1197, -1499.0721600000002, -500.47995, -0.34106999999997806
1189, -1497.93566, -501.98198, 2.869990000000066
1216, -1499.20571, -502.00184, -0.412719999999997
1220, -1479.5924400000001, -501.64969, 2.052580000000006
1197, -1499.81584, -501.49012, -0.49122999999999684
1181, -1485.79103, -502.15977, 1.8468199999999166
1205, -1498.6951000000001, -502.00528, 3.123110000000066
1217, -1496.89313, -501.31955, 1.7720400000000658
1206, -1498.55575, -501.98979, 4.733490000000012
1180, -1499.25817, -501.99445, -0.130020000000016
1192, -1497.84854, -501.56879, 0.14250999999998415
1219, -1497.2169000000001, -501.97349, 0.4584900000000185
1205, -1496.70672, -501.77365, 1.6465600000000662
1182, -1499.4939700000002, -501.48227, -0.4138099999999968
1193, -1499.6856199999997, -500.98504, -0.4925499999999969
1216, -1498.89997, -501.49194, 0.06995000000006613
1172, -1500.0, -501.81698, -0.42018999999999124
1171, -1499.82256, -502.48498, -0.41673999999999684
1185, -1486.4905899999999, -500.82774, 13.365409999999901
1212, -1492.20968, -501.98378, 6.55120999999993
1205, -1498.77846, -502.29469, -0.41731999999989583
1176, -1499.8033, -501.98686, -0.49544000000003796
1184, -1497.42382, -502.49094, 0.32239999999990165
1212, -1493.506, -502.07206, 1.5133099999999837
1212, -1500.0, -501.82169, -0.4995300000000036
1192, -1496.5460699999999, -502.48752, 5.577289999999959
1189, -1499.4687, -501.98669, -0.47315999999997166
1216, -1498.1174299999998, -502.49109, 16.782509999999984
1197, -1483.65096, -501.40779, 17.696210000000004
1173, -1498.8809800000001, -502.50351, 0.12559000000006626
1177, -1498.68725, -502.48421, -0.43520999999997173
1204, -1497.6124799999998, -501.48698, -0.42065999999989556
1212, -1496.22591, -500.80832, 0.9201499999999898
1197, -1490.28386, -502.5591, 7.5245500000000725
1176, -1498.71851, -501.97281, 6.159640000000106
1191, -1499.19298, -502.48513, -0.04188000000001613
1211, -1499.8223600000001, -501.98743, -0.4904900000000071
1500, -1211.23705, -2.988349999999956, 6.140200000000076
1239, -1495.1171599999998, -501.04633, -0.23034999999999806
1220, -1499.6702599999999, -500.39484, -0.4901900000000062
1196, -1497.31718, -500.4734, 0.28448999999999947
1196, -1482.43421, -500.45367, 10.578929999999914
1209, -1498.3534300000001, -500.49313, -0.4143999999999969
1221, -1497.1907800000001, -500.6613, 15.193119999999965
1188, -1498.4113499999999, -500.50286, 0.18516000000004684
1196, -1498.71315, -500.49371, -0.4075300000000427
1214, -1499.11561, -500.8196, -0.23169000000000972
1212, -1499.7716, -501.98339, -0.4180100000001202
1177, -1499.0547000000001, -501.99232, 0.8508299999999243
1177, -1499.2215500000002, -501.91126, -0.017219999999933622
1182, -1495.1986900000002, -501.38324, 2.281769999999984
1500, -1209.55323, -2.5509499999999408, 1.3355400000000213
1227, -1497.8374199999998, -501.92985, -0.2003200000000831
1224, -1487.83103, -501.39103, 11.798229999999919
1500, -1212.24393, -3.1110200000000288, 9.645549999999997
1189, -1498.41205, -501.42728, -0.42913999999999675
